Tijdslot,Zaal,Vak,Activiteit,Student
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Sanne Lentz
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Liza Traa
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Le Janga
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Tea Horstink
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Tea Rutte
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Frederic IJkema
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Darian van der Steege
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Shawny van de Pol
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Samah van 't Oever
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Corry Kroonen
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Julot van Teeffelen
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Chaimae Swiers
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Jos Welling
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Esme Karim
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Maris Wielenga
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Mathyn Lamme
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Michel Sieben
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Leon van Maurik
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Karim Vingerhoets
wednesday 13-15,A1.06,Programmeren in Java 2,Lab 2,Esperanza Kwee
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Sanne Lentz
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Liza Traa
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Le Janga
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Tea Horstink
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Tea Rutte
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Frederic IJkema
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Darian van der Steege
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Shawny van de Pol
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Samah van 't Oever
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Corry Kroonen
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Julot van Teeffelen
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Chaimae Swiers
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Jos Welling
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Esme Karim
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Maris Wielenga
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Mathyn Lamme
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Michel Sieben
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Leon van Maurik
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Karim Vingerhoets
wednesday 13-15,A1.08,Programmeren in Java 2,Lab 2,Esperanza Kwee
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Nanet van Osta
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Wytske Buining
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Lenne Boateng
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Tea Rutte
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Hailey Claassen
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Oumaima Donselaar
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Do?ukan Krikke
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Ken Borsboom
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Jarik Regeling
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Haroun Lemaire
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Seval van Leussen
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Nesrin Holt
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Olle Hamhuis
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Tian Berkers
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Anne-Jan van Waardenburg
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Eddy Gerritse
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Diny Aslan
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Logan Sonnemans
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Pietro Dieperink
wednesday 13-15,B0.201,Collectieve Intelligentie,Tutorial 4,Marise Zonneveld
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Dorenda Malestein
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Miko Kalpoe
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Ko Droste
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Willibrordus Agema
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Mathyn Lamme
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Nikie Kreijkes
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Angle Berentsen
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Sanne van Sleeuwen
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Fynn Krabbe
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Shaya Snelder
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Faya Jagersma
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Fredrika Lopez
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Jildou Corvers
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Naciye van Eert
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Lamia Mok
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Meta van Marle
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Bobby Veldhuis
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Michal Hooiveld
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Marjory Dielen
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Tevfik Rothuizen
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Marrit Speelman
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Marco Gilsing
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Rayn Bolding
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Marnik Imthorn
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Ilana Philippi
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Hanne Brans
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Ihsane Wind
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Winfried Doeve
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Pearl van der Leek
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Wannes Lohuis
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Catherine Hoornstra
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Frederic IJkema
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Jersey van Ravesteijn
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Janniek de Leest
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Riana Kampers
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Carmela van Gerwen
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Lysbeth Keuken
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Maran van Wanrooij
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Yuki Verkuijl
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Sharen Kortlever
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Zhen Vullings
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Haroun Lemaire
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Rosali Heikoop
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Narin Boshuis
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Nalinie van Ierland
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Sien van Plateringen
wednesday 13-15,C0.110,Algoritmen en complexiteit,Lecture 1,Priscillia van Voorden
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Arnela Visch
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Hetty Lindhout
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Andre Putters
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Willibrordus Agema
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Angle Berentsen
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Edwinus Voigt
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Tevfik Rothuizen
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Stephano Popma
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Wulfert Brinksma
wednesday 13-15,C1.112,Autonomous Agents 2,Tutorial 1,Aya Woertman
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Frederic IJkema
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Desiree Potgieter
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Amos van den Oord
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Patricia Sier
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Matz Koning
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Pearl van der Leek
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Rijkje Groote
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Corry Kroonen
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Rayen van de Kruijs
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Antonius Fleming
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Henricus Noot
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Brigitta Diallo
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Samah van 't Oever
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Dorenda Malestein
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Nadia Lems
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Lisse Moes
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Mayla de Snoo
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Ko Droste
wednesday 15-17,A1.04,Autonomous Agents 2,Lecture 2,Emil Bergmans
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Dorenda Malestein
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Miko Kalpoe
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Ko Droste
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Willibrordus Agema
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Mathyn Lamme
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Nikie Kreijkes
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Angle Berentsen
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Sanne van Sleeuwen
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Fynn Krabbe
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Shaya Snelder
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Faya Jagersma
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Fredrika Lopez
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Jildou Corvers
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Naciye van Eert
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Lamia Mok
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Meta van Marle
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Bobby Veldhuis
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Michal Hooiveld
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Marjory Dielen
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Tevfik Rothuizen
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Marrit Speelman
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Marco Gilsing
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Rayn Bolding
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Marnik Imthorn
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Ilana Philippi
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Hanne Brans
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Ihsane Wind
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Winfried Doeve
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Pearl van der Leek
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Wannes Lohuis
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Catherine Hoornstra
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Frederic IJkema
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Jersey van Ravesteijn
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Janniek de Leest
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Riana Kampers
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Carmela van Gerwen
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Lysbeth Keuken
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Maran van Wanrooij
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Yuki Verkuijl
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Sharen Kortlever
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Zhen Vullings
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Haroun Lemaire
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Rosali Heikoop
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Narin Boshuis
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Nalinie van Ierland
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Sien van Plateringen
wednesday 15-17,A1.06,Algoritmen en complexiteit,Lecture 1,Priscillia van Voorden
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Deacon Gielissen
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Guilliano Blomsma
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Geerten Elschot
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Yang van Munster
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Ella Bischoff
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Ziggy de Smit
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Inger Notermans
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Solane Paulissen
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Tom Stokkel
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Olof Tap
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jorian van Zijderveld
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Lysbeth Keuken
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Dinah Ensink
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Everhard Curvers
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Amelie Daams
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Joshi van Groeningen
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Sherwin Lugthart
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Sivar Rottier
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jaiden Schoonderwoerd
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jos Welling
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Seyit Cleven
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Tori Roeterdink
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Tea Rutte
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Dorenda Malestein
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Kamil Streefland
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Shaya Snelder
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jacey Tun
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Leonie Richardson
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Cleo van Rietschoten
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Romany van Kessel
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jacky van Apeldoorn
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Oumaima Donselaar
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Touraya van Lingen
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Rudy van de Pavert
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Ciske van Kalsbeek
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Frederikus Wullink
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Bauke Elschot
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Peter-Jan van Amersfoort
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jiri Vinke
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Liana Charita
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Silvie Thoma
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Jurrian Fekkes
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Olle Hamhuis
wednesday 15-17,A1.08,Heuristieken 1,Lecture 1,Matz Koning
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Ervin Hartevelt
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Noelle Melis
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Edin Bastings
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Anne-Jan van Waardenburg
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Mayla de Snoo
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Kyra Huibers
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Aradhna Jonkergouw
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Allan Budel
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Solane Paulissen
wednesday 15-17,A1.10,Advanced Heuristics,Lab 2,Vigo Wijers
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Faruk Haalboom
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Casimir Overbeeke
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Lee Numan
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Ciske van Kalsbeek
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Virgill Hamelink
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Nesrin Holt
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Desiree Potgieter
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Sergio Hijdra
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Xander Peijs
wednesday 15-17,B0.201,Autonomous Agents 2,Tutorial 2,Geurt Nuiten
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Cyrina Brasser
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Sahar Hamstra
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Erdal Ramcharan
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Rochelle Thielen
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Mies Westra
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Christoffel 't Jong
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Johanne Holstein
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Gineke Korte
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Sergio Hijdra
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Marianka Selten
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Geerte van der Meij
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Tariq Bood
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Karim Vingerhoets
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Seval van Leussen
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Albertien de Hoogh
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Bahattin Geelen
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Berit van Ingen
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Inger Notermans
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Evelina Wensing
wednesday 15-17,C0.110,Moderne Databases,Tutorial 1,Belle Florijn
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Timo Postuma
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Sezen Kivits
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Christiaan van Zon
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Miguel van Oss
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Roma Rotgans
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Dana Hoeksema
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Ya Steeman
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Rika Buizer
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Franklin Stuurman
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Tarah Broerse
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Hanne Brans
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Diny Aslan
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Dragana van Ruitenbeek
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Nyncke Brinks
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Evelina Wensing
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Maritha van der Niet
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Djura Kol
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Jurre van de Sanden
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Elbertha Schoneveld
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Willibrordus Agema
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Ilyass Broeks
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Marise Zonneveld
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Mattijs Baudoin
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Guilliano Blomsma
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Rein Leidelmeijer
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Monika Blikman
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Adisa Reek
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Josef van der Wiel
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Johanne Holstein
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Jacko Wobbes
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Andre Putters
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Rivelino Goor
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Wafa Bart
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Seyit Cleven
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Liedeke van Bezooijen
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Geurt Nuiten
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Catharinus Eggermont
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Rhona Vromans
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Mouna Lathouwers
wednesday 15-17,C1.112,Bioinformatica,Lecture 1,Bobby Veldhuis
thursday 9-11,A1.04,Moderne Databases,Lab 3,Ravi Bauer
thursday 9-11,A1.04,Moderne Databases,Lab 3,Hui van Zeijl
thursday 9-11,A1.04,Moderne Databases,Lab 3,Michel Sieben
thursday 9-11,A1.04,Moderne Databases,Lab 3,Vigo Wijers
thursday 9-11,A1.04,Moderne Databases,Lab 3,Aynel van der Marel
thursday 9-11,A1.04,Moderne Databases,Lab 3,Eyup Wesselman
thursday 9-11,A1.04,Moderne Databases,Lab 3,Maris Wielenga
thursday 9-11,A1.04,Moderne Databases,Lab 3,Ruveyda van Lingen
thursday 9-11,A1.04,Moderne Databases,Lab 3,Eveline Kops
thursday 9-11,A1.04,Moderne Databases,Lab 3,Pim Machielsen
thursday 9-11,A1.04,Moderne Databases,Lab 3,Dineke Valster
thursday 9-11,A1.04,Moderne Databases,Lab 3,Ynte van Berkom
thursday 9-11,A1.04,Moderne Databases,Lab 3,Erdal Ramcharan
thursday 9-11,A1.04,Moderne Databases,Lab 3,Farah Pastoor
thursday 9-11,A1.04,Moderne Databases,Lab 3,Nadir Remijn
thursday 9-11,A1.04,Moderne Databases,Lab 3,Hanne Brans
thursday 9-11,A1.04,Moderne Databases,Lab 3,Kamil Streefland
thursday 9-11,A1.04,Moderne Databases,Lab 3,Shawny van de Pol
thursday 9-11,A1.04,Moderne Databases,Lab 3,Hedwich Toetenel
thursday 9-11,A1.04,Moderne Databases,Lab 3,Pearl van der Leek
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Ytje Hup
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Rosali Heikoop
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Enes Siemonsma
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Johanne Holstein
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Hendrik-Jan Prevoo
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Marck Soekhai
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Dolf Snippe
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Perry Blijleven
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,George van Dieten
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Sharan Baselmans
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Thijn Kooyman
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Brecht Eeltink
thursday 9-11,A1.06,Heuristieken 1,Tutorial 2,Elbertus Tamis
